Date_Heure,Year,Month,Day,Temp_max,Temp_min,Temp_ave,Precipitation_mm
2012-08-13,2012,8,13,25.4,17.1,21.3,0
2012-08-14,2012,8,14,27.1,16.9,22,0
2012-08-15,2012,8,15,23,17.3,20.2,1.7
2012-08-16,2012,8,16,20,16.6,18.3,0
2012-08-17,2012,8,17,23.7,16,19.9,2.7
2012-08-18,2012,8,18,21.8,11.5,16.7,0
2012-08-19,2012,8,19,24.1,8.4,16.3,0
2012-08-20,2012,8,20,25.2,11,18.1,0
2012-08-21,2012,8,21,22.6,8.4,15.5,0
2012-08-22,2012,8,22,24.8,11,17.9,0
2012-08-23,2012,8,23,25.6,10.6,18.1,0
2012-08-24,2012,8,24,26,9.1,17.6,0
2012-08-25,2012,8,25,28.3,14.5,21.4,0
2012-08-26,2012,8,26,30.1,14.8,22.5,0
2012-08-27,2012,8,27,27.3,14.6,21,9.8
2012-08-28,2012,8,28,20.8,12.7,16.8,0
2012-08-29,2012,8,29,23.7,10.1,16.9,0
2012-08-30,2012,8,30,24.5,13.7,19.1,0
2012-08-31,2012,8,31,27.5,12.9,20.2,0
2012-09-01,2012,9,1,23.1,9.7,16.4,0
2012-09-02,2012,9,2,24.1,9.7,16.9,0
2012-09-03,2012,9,3,25.4,8.4,16.9,0
2012-09-04,2012,9,4,24.8,12.5,18.7,0
2012-09-05,2012,9,5,24.8,16.2,20.5,0
2012-09-06,2012,9,6,22.8,12.3,17.6,0
2012-09-07,2012,9,7,24.1,13.2,18.7,0
2012-09-08,2012,9,8,26.5,15.1,20.8,5.7
2012-09-09,2012,9,9,17.1,8.4,12.8,0
2012-09-10,2012,9,10,17.6,4.5,11.1,0
2012-09-11,2012,9,11,19.3,1.9,10.6,0
2012-09-12,2012,9,12,25.8,8.1,17,0
2012-09-13,2012,9,13,27.5,11.7,19.6,0
2012-09-14,2012,9,14,27.7,10.1,18.9,0
2012-09-15,2012,9,15,17.1,4.8,11,0.7
2012-09-16,2012,9,16,17.5,3.3,10.4,0
2012-09-17,2012,9,17,21.3,1.6,11.5,0
2012-09-18,2012,9,18,21.4,8.9,15.2,12.4
2012-09-19,2012,9,19,18.5,2.4,10.5,0.3
2012-09-20,2012,9,20,17.4,1.2,9.3,0
2012-09-21,2012,9,21,19.5,4.3,11.9,0
2012-09-22,2012,9,22,20.3,11.9,16.1,4.4
2012-09-23,2012,9,23,15.4,4.7,10.1,0.9
2012-09-24,2012,9,24,15.1,3,9.1,0
2012-09-25,2012,9,25,15.9,6.8,11.4,0
2012-09-26,2012,9,26,17.3,1.7,9.5,2.3
2012-09-27,2012,9,27,13,0.6,6.8,0
2012-09-28,2012,9,28,16.4,-0.6,7.9,0
2012-09-29,2012,9,29,11.6,9.5,10.6,0.5
2012-09-30,2012,9,30,13.2,9.8,11.5,44.1
2012-10-01,2012,10,1,16.2,9.6,12.9,4.4
2012-10-02,2012,10,2,19,7.4,13.2,0
2012-10-03,2012,10,3,18.2,4.9,11.6,0
2012-10-04,2012,10,4,12.6,9.3,11,1.9
2012-10-05,2012,10,5,15.7,9.4,12.6,0
2012-10-06,2012,10,6,13.6,7.2,10.4,13.3
2012-10-07,2012,10,7,9.6,4.4,7,0.3
2012-10-08,2012,10,8,10.5,-1.1,4.7,0
2012-10-09,2012,10,9,14.4,-1.7,6.4,0
2012-10-10,2012,10,10,12.9,4.7,8.8,25.8
2012-10-11,2012,10,11,8.4,0.5,4.5,8.7
2012-10-12,2012,10,12,6.4,-0.6,2.9,1.8
2012-10-13,2012,10,13,6.7,-2.1,2.3,0
2012-10-14,2012,10,14,5.9,2.4,4.2,20.2
2012-10-15,2012,10,15,8.5,4.8,6.7,10.5
2012-10-16,2012,10,16,8.8,1.8,5.3,0
2012-10-17,2012,10,17,10.2,-0.4,4.9,0
2012-10-18,2012,10,18,13.8,0.1,7,0
2012-10-19,2012,10,19,11.5,3,7.3,43.7
2012-10-20,2012,10,20,12.1,9,10.6,1.9
2012-10-21,2012,10,21,10.9,5.3,8.1,1.8
2012-10-22,2012,10,22,13.3,5.8,9.6,0
2012-10-23,2012,10,23,10.5,0,5.3,0
2012-10-24,2012,10,24,9.8,-0.9,4.5,0
2012-10-25,2012,10,25,10.6,-3,3.8,0
2012-10-26,2012,10,26,19.1,4.4,11.8,0
2012-10-27,2012,10,27,13.1,5.2,9.2,0
2012-10-28,2012,10,28,14.4,7.3,10.9,0
2012-10-29,2012,10,29,14.9,7.5,11.2,0
2012-10-30,2012,10,30,17,11.9,14.5,3.9
2012-10-31,2012,10,31,13.4,7.7,10.6,7.5
2012-11-01,2012,11,1,8.4,5.8,7.1,2.2
2012-11-02,2012,11,2,6.9,4.9,5.9,1.4
2012-11-03,2012,11,3,6.4,2.1,4.3,1.5
2012-11-04,2012,11,4,5.1,0.5,2.8,0
2012-11-05,2012,11,5,1,-3.6,-1.3,0
2012-11-06,2012,11,6,2,-6.7,-2.4,0
2012-11-07,2012,11,7,2.1,-8.2,-3.1,0
2012-11-08,2012,11,8,4.6,-0.1,2.3,0
2012-11-09,2012,11,9,7.1,-1.8,2.7,0
2012-11-10,2012,11,10,3.5,-5.7,-1.1,0
2012-11-11,2012,11,11,1.8,-4.8,-1.5,0
2012-11-12,2012,11,12,16,-3.5,6.3,0
2012-11-13,2012,11,13,16.9,-4.4,6.3,4.5
2012-11-14,2012,11,14,3.3,-6.4,-1.6,0
2012-11-15,2012,11,15,1.8,-5.6,-1.9,0
2012-11-16,2012,11,16,3.7,-7.4,-1.9,0
2012-11-17,2012,11,17,1.1,-7.8,-3.4,0
2012-11-18,2012,11,18,4.9,-9.2,-2.2,0
2012-11-19,2012,11,19,5.4,-8.3,-1.5,0
2012-11-20,2012,11,20,6.4,-8.7,-1.2,0
2012-11-21,2012,11,21,9.5,-5.8,1.9,0
2012-11-22,2012,11,22,7.5,-4.8,1.4,0
2012-11-23,2012,11,23,11.3,-6,2.7,0.4
2012-11-24,2012,11,24,7.5,-3,2.3,0.4
2012-11-25,2012,11,25,-1.1,-6.3,-3.7,0
2012-11-26,2012,11,26,-1.2,-11.4,-6.3,0
2012-11-27,2012,11,27,-2.1,-12.9,-7.5,0
2012-11-28,2012,11,28,-1,-10.9,-6,2.9
2012-11-29,2012,11,29,-2.1,-14.3,-8.2,0
2012-11-30,2012,11,30,-9.7,-21.3,-15.5,0
2012-12-01,2012,12,1,-4.6,-19.6,-12.1,0
2012-12-02,2012,12,2,4,-4.7,-0.4,14.2
2012-12-03,2012,12,3,4,0.7,2.4,0
2012-12-04,2012,12,4,7.6,0.3,4,3
2012-12-05,2012,12,5,6.6,-4.1,1.3,7.1
2012-12-06,2012,12,6,-2,-8.6,-5.3,0
2012-12-07,2012,12,7,1.8,-6.2,-2.2,0
2012-12-08,2012,12,8,1.3,-0.9,0.2,4
2012-12-09,2012,12,9,0.8,-8.7,-4,2
2012-12-10,2012,12,10,-2.1,-7,-4.6,14.9
2012-12-11,2012,12,11,-1.6,-15.1,-8.4,0
2012-12-12,2012,12,12,-5.7,-14.8,-10.3,0
2012-12-13,2012,12,13,-3.2,-17.5,-10.4,0
2012-12-14,2012,12,14,0.6,-14.6,-7,1.2
2012-12-15,2012,12,15,-7.8,-20.1,-14,0
2012-12-16,2012,12,16,-6.6,-19.9,-13.3,0
2012-12-17,2012,12,17,-1.5,-6.7,-4.1,10
2012-12-18,2012,12,18,1.2,-1.5,-0.2,19
2012-12-19,2012,12,19,1,-1.6,-0.3,7
2012-12-20,2012,12,20,0.4,-1.8,-0.7,0.7
2012-12-21,2012,12,21,1.9,-1.8,0.1,18.2
2012-12-22,2012,12,22,1.8,-8.7,-3.5,4.2
2012-12-23,2012,12,23,-8.7,-12.9,-10.8,0
2012-12-24,2012,12,24,-9.7,-19.3,-14.5,0
2012-12-25,2012,12,25,-9,-20.3,-14.7,0
2012-12-26,2012,12,26,-7.1,-21.8,-14.5,0
2012-12-27,2012,12,27,-3.1,-7.1,-5.1,19
2012-12-28,2012,12,28,-3.8,-7.9,-5.9,0.3
2012-12-29,2012,12,29,-6.6,-12.4,-9.5,1
2012-12-30,2012,12,30,-6.9,-16.1,-11.5,1.4
2012-12-31,2012,12,31,-9.4,-17.4,-13.4,1.7
2013-01-01,2013,1,1,-7.4,-19.6,-13.5,0.3
2013-01-02,2013,1,2,-15.9,-22.6,-19.3,0
2013-01-03,2013,1,3,-16.5,-22.5,-19.5,0
2013-01-04,2013,1,4,-1.7,-18.7,-10.2,10.2
2013-01-05,2013,1,5,-1.4,-24.9,-13.2,0
2013-01-06,2013,1,6,-7.4,-19.5,-13.5,2.4
2013-01-07,2013,1,7,-11.1,-24.9,-18,0
2013-01-08,2013,1,8,0.8,-13.7,-6.5,0
2013-01-09,2013,1,9,1.3,-3.1,-0.9,4.4
2013-01-10,2013,1,10,2.9,-8.7,-2.9,0
2013-01-11,2013,1,11,-1.4,-13.5,-7.5,2.5
2013-01-12,2013,1,12,3.1,-2,0.6,1.9
2013-01-13,2013,1,13,4.3,0.9,2.6,3
2013-01-14,2013,1,14,6.2,-5.2,0.5,3
2013-01-15,2013,1,15,-4.3,-9.1,-6.7,0
2013-01-16,2013,1,16,-0.1,-11.9,-6,0
2013-01-17,2013,1,17,0.2,-25.7,-12.8,0.6
2013-01-18,2013,1,18,-15.5,-28.8,-22.2,1
2013-01-19,2013,1,19,-5.8,-15.8,-10.8,11.5
2013-01-20,2013,1,20,2.2,-18.3,-8.1,10
2013-01-21,2013,1,21,-18.2,-30.1,-24.2,0
2013-01-22,2013,1,22,-16.2,-32.3,-24.3,0
2013-01-23,2013,1,23,-23.2,-29.6,-26.4,0
2013-01-24,2013,1,24,-18.6,-25.4,-22,0
2013-01-25,2013,1,25,-16.4,-20.2,-18.3,0
2013-01-26,2013,1,26,-12.7,-27.5,-20.1,0
2013-01-27,2013,1,27,-11.7,-21.3,-16.5,0
2013-01-28,2013,1,28,-8.9,-22.4,-15.7,0
2013-01-29,2013,1,29,-1.6,-10.1,-5.9,0
2013-01-30,2013,1,30,4.7,-3.2,0.8,8.8
2013-01-31,2013,1,31,8,-12.9,-2.5,13.5
2013-02-01,2013,2,1,-12.6,-18.6,-15.6,0
2013-02-02,2013,2,2,-15.7,-23.3,-19.5,0
2013-02-03,2013,2,3,-8.3,-20.9,-14.6,0
2013-02-04,2013,2,4,-6.9,-19.8,-13.4,0
2013-02-05,2013,2,5,-14.3,-23.4,-18.9,0
2013-02-06,2013,2,6,-7.2,-20.2,-13.7,1.4
2013-02-07,2013,2,7,-19.4,-26.7,-23.1,0
2013-02-08,2013,2,8,-12.3,-24.6,-18.5,1.4
2013-02-09,2013,2,9,-8.5,-16.7,-12.6,0
2013-02-10,2013,2,10,-6.5,-20.5,-13.5,0
2013-02-11,2013,2,11,-3.1,-18.3,-10.7,8.6
2013-02-12,2013,2,12,2.2,-3.2,-0.5,3.4
2013-02-13,2013,2,13,-0.8,-12.1,-6.5,0
2013-02-14,2013,2,14,1.1,-14.3,-6.6,0.2
2013-02-15,2013,2,15,1.2,-6.1,-2.5,8
2013-02-16,2013,2,16,-0.1,-14.3,-7.2,0
2013-02-17,2013,2,17,-5.3,-16.5,-10.9,0
2013-02-18,2013,2,18,-6,-17.1,-11.6,0
2013-02-19,2013,2,19,-1.6,-16.9,-9.3,2.6
2013-02-20,2013,2,20,-1.6,-5.7,-3.7,13
2013-02-21,2013,2,21,-5.7,-14,-9.9,1.6
2013-02-22,2013,2,22,-1.9,-18.4,-10.2,0
2013-02-23,2013,2,23,-2.1,-6.5,-4.3,5
2013-02-24,2013,2,24,-0.1,-2.3,-1.2,6
2013-02-25,2013,2,25,1.9,-4,-1.1,0
2013-02-26,2013,2,26,4.3,-3.9,0.2,0
2013-02-27,2013,2,27,3.5,-2.1,0.7,1
2013-02-28,2013,2,28,0.1,-2,-1,15.8
2013-03-01,2013,3,1,0.4,-2.5,-1.1,1
2013-03-02,2013,3,2,1.8,-3.6,-0.9,1.3
2013-03-03,2013,3,3,4.4,-0.8,1.8,2.4
2013-03-04,2013,3,4,1.2,-1.8,-0.3,0.5
2013-03-05,2013,3,5,3.7,-2.1,0.8,0
2013-03-06,2013,3,6,2.3,0,1.2,0
2013-03-07,2013,3,7,0.7,-1.4,-0.4,0
2013-03-08,2013,3,8,2,-6.4,-2.2,0
2013-03-09,2013,3,9,3.2,-6.9,-1.9,0
2013-03-10,2013,3,10,1.5,-3,-0.8,0
2013-03-11,2013,3,11,10.3,0.6,5.5,0
2013-03-12,2013,3,12,5.2,1.7,3.5,36
2013-03-13,2013,3,13,4.6,-1.7,1.5,0
2013-03-14,2013,3,14,0.2,-10.6,-5.2,0
2013-03-15,2013,3,15,-3.9,-12.6,-8.3,0
2013-03-16,2013,3,16,-4.6,-14.1,-9.4,0
2013-03-17,2013,3,17,-8.2,-17.3,-12.8,0
2013-03-18,2013,3,18,-4.9,-17.9,-11.4,0
2013-03-19,2013,3,19,-5.2,-7.4,-6.3,21
2013-03-20,2013,3,20,-3.1,-6.3,-4.7,1.5
2013-03-21,2013,3,21,-1.4,-9.6,-5.5,0.9
2013-03-22,2013,3,22,0,-9.6,-4.8,0
2013-03-23,2013,3,23,3.1,-3.7,-0.3,0
2013-03-24,2013,3,24,6,-3.6,1.2,0
2013-03-25,2013,3,25,3.8,-5,-0.6,0
2013-03-26,2013,3,26,7.3,-4.9,1.2,0
2013-03-27,2013,3,27,5.1,-2.4,1.4,1.5
2013-03-28,2013,3,28,6.3,-2.9,1.7,0
2013-03-29,2013,3,29,7.3,-3.3,2,0
2013-03-30,2013,3,30,6.8,-4.3,1.3,0
2013-03-31,2013,3,31,10.7,-5.8,2.5,0
2013-04-01,2013,4,1,6.9,-5.8,0.6,11.2
2013-04-02,2013,4,2,-5,-8.5,-6.8,0
2013-04-03,2013,4,3,-0.8,-8.3,-4.6,0
2013-04-04,2013,4,4,4.6,-5.8,-0.6,0
2013-04-05,2013,4,5,4.4,-5.4,-0.5,4.5
2013-04-06,2013,4,6,0.6,-8.1,-3.8,0
2013-04-07,2013,4,7,2.4,-5.7,-1.7,0
2013-04-08,2013,4,8,6.5,0.8,3.7,0
2013-04-09,2013,4,9,5.1,0.6,2.9,3.3
2013-04-10,2013,4,10,8.9,0.2,4.6,0
2013-04-11,2013,4,11,4.5,-3.6,0.5,0
2013-04-12,2013,4,12,1.5,-5,-1.8,9.2
2013-04-13,2013,4,13,1.7,-0.3,0.7,5.6
2013-04-14,2013,4,14,6.3,0.3,3.3,2
2013-04-15,2013,4,15,9.6,1.1,5.4,0
2013-04-16,2013,4,16,9.9,2.3,6.1,20.4
2013-04-17,2013,4,17,11.4,0,5.7,0
2013-04-18,2013,4,18,5.7,-2.5,1.6,1
2013-04-19,2013,4,19,18.6,4.2,11.4,10.9
2013-04-20,2013,4,20,9.3,-0.3,4.5,1.2
2013-04-21,2013,4,21,7,-3.8,1.6,0
2013-04-22,2013,4,22,14.3,-4.7,4.8,0
2013-04-23,2013,4,23,15.6,-3.9,5.9,0
2013-04-24,2013,4,24,18.6,6,12.3,2.6
2013-04-25,2013,4,25,12.5,0.2,6.4,1.2
2013-04-26,2013,4,26,13.1,-1.5,5.8,0
2013-04-27,2013,4,27,14.9,-2.5,6.2,0
2013-04-28,2013,4,28,19.7,-0.8,9.5,0
2013-04-29,2013,4,29,22.1,2.7,12.4,0
2013-04-30,2013,4,30,21,3.9,12.5,0
2013-05-01,2013,5,1,19.5,5.2,12.4,0
2013-05-02,2013,5,2,13.9,4.8,9.4,0
2013-05-03,2013,5,3,19.6,4.1,11.9,0
2013-05-04,2013,5,4,24.7,1.7,13.2,0
2013-05-05,2013,5,5,27,8.2,17.6,0
2013-05-06,2013,5,6,27.6,5.4,16.5,0
2013-05-07,2013,5,7,28.5,10.2,19.4,0
2013-05-08,2013,5,8,29.5,6.7,18.1,0
2013-05-09,2013,5,9,21.4,11.6,16.5,22.5
2013-05-10,2013,5,10,16.6,8.7,12.7,1.5
2013-05-11,2013,5,11,11.1,7.4,9.3,45.2
2013-05-12,2013,5,12,15.4,5.4,10.4,0
2013-05-13,2013,5,13,9.9,0.8,5.4,3.1
2013-05-14,2013,5,14,13.4,-1.2,6.1,0
2013-05-15,2013,5,15,15.8,0.8,8.3,1.9
2013-05-16,2013,5,16,13.1,6.9,10,6.6
2013-05-17,2013,5,17,16.6,3.7,10.2,0.4
2013-05-18,2013,5,18,15,6.3,10.7,0
2013-05-19,2013,5,19,18.3,6.6,12.5,5.7
2013-05-20,2013,5,20,20,9.8,14.9,12.1
2013-05-21,2013,5,21,16.6,10.1,13.4,7.2
2013-05-22,2013,5,22,13.7,10.5,12.1,10.8
2013-05-23,2013,5,23,20.8,10.6,15.7,24.2
2013-05-24,2013,5,24,10.7,8.2,9.5,14.9
2013-05-25,2013,5,25,9.5,5.1,7.3,16.1
2013-05-26,2013,5,26,10.8,4.1,7.5,14.6
2013-05-27,2013,5,27,18.9,2.5,10.7,0
2013-05-28,2013,5,28,21.5,2.3,11.9,0
2013-05-29,2013,5,29,18.4,4.9,11.7,12.6
2013-05-30,2013,5,30,25,12.7,18.9,0
2013-05-31,2013,5,31,28.7,15.5,22.1,60.2
2013-06-01,2013,6,1,23.6,9.6,16.6,1.5
2013-06-02,2013,6,2,13.2,9.6,11.4,7.4
2013-06-03,2013,6,3,19.4,8.3,13.9,0
2013-06-04,2013,6,4,16.7,4.5,10.6,0
2013-06-05,2013,6,5,19.3,2.5,10.9,0
2013-06-06,2013,6,6,18.9,4.8,11.9,0
2013-06-07,2013,6,7,17.6,11.7,14.7,3.4
2013-06-08,2013,6,8,15.5,10.9,13.2,3.3
2013-06-09,2013,6,9,15.9,6.3,11.1,7.3
2013-06-10,2013,6,10,23.4,5.3,14.4,0
2013-06-11,2013,6,11,17.7,13,15.4,13.8
2013-06-12,2013,6,12,19.1,10.5,14.8,0
2013-06-13,2013,6,13,22.1,9.8,16,0
2013-06-14,2013,6,14,25.8,9.4,17.6,0
2013-06-15,2013,6,15,23.1,7,15.1,0
2013-06-16,2013,6,16,14,5.1,9.6,4.2
2013-06-17,2013,6,17,19.1,7.6,13.4,0.7
2013-06-18,2013,6,18,19.5,5,12.3,0
2013-06-19,2013,6,19,22.3,3.6,13,0
2013-06-20,2013,6,20,22.5,5.3,13.9,0
2013-06-21,2013,6,21,24.8,11.9,18.4,0
2013-06-22,2013,6,22,22.7,11.6,17.2,3.8
2013-06-23,2013,6,23,24.3,11.6,18,0
2013-06-24,2013,6,24,27.3,16.6,22,11.5
2013-06-25,2013,6,25,29.2,11.2,20.2,7.1
2013-06-26,2013,6,26,14,10.9,12.5,18.1
2013-06-27,2013,6,27,15.8,12.2,14,0
2013-06-28,2013,6,28,13.8,11.9,12.9,23.7
2013-06-29,2013,6,29,16.9,11.8,14.4,6.5
2013-06-30,2013,6,30,23.7,12.3,18,0
2013-07-01,2013,7,1,25.4,10.4,17.9,0
2013-07-02,2013,7,2,21.2,15.7,18.5,0
2013-07-03,2013,7,3,26.2,15.9,21.1,0
2013-07-04,2013,7,4,29.7,15.3,22.5,3.8
2013-07-05,2013,7,5,28.8,20.7,24.8,0
2013-07-06,2013,7,6,29,18.6,23.8,0
2013-07-07,2013,7,7,27.2,17.9,22.6,0
2013-07-08,2013,7,8,23.7,16.7,20.2,0
2013-07-09,2013,7,9,24.9,15.4,20.2,0
2013-07-10,2013,7,10,27.7,16.4,22.1,5.9
2013-07-11,2013,7,11,24.8,12.6,18.7,0
2013-07-12,2013,7,12,25.3,10.6,18,0
2013-07-13,2013,7,13,28.5,8.9,18.7,0
2013-07-14,2013,7,14,30,12.5,21.3,0
2013-07-15,2013,7,15,33,13.9,23.5,0
2013-07-16,2013,7,16,30,17.8,23.9,0
2013-07-17,2013,7,17,32.1,18.4,25.3,22.3
2013-07-18,2013,7,18,27,15.4,21.2,0.8
2013-07-19,2013,7,19,28.3,18.6,23.5,30.8
2013-07-20,2013,7,20,25.6,10.8,18.2,38.9
2013-07-21,2013,7,21,20.8,7.8,14.3,0
2013-07-22,2013,7,22,24.9,9.2,17.1,0
2013-07-23,2013,7,23,25.7,13.5,19.6,11.8
2013-07-24,2013,7,24,19.6,9.5,14.6,1.5
2013-07-25,2013,7,25,21.9,7.3,14.6,0
2013-07-26,2013,7,26,21.5,11.4,16.5,0
2013-07-27,2013,7,27,25.2,11.9,18.6,0
2013-07-28,2013,7,28,23.9,16.7,20.3,1
2013-07-29,2013,7,29,25.6,14.3,20,2.1
2013-07-30,2013,7,30,23.7,12.4,18.1,6.5
2013-07-31,2013,7,31,26.2,11.5,18.9,0
2013-08-01,2013,8,1,28.8,13.3,21.1,4.3
2013-08-02,2013,8,2,24.6,12.2,18.4,2.1
2013-08-03,2013,8,3,21.6,12.4,17,0
2013-08-04,2013,8,4,21.3,13.1,17.2,6.3
2013-08-05,2013,8,5,21.3,10.9,16.1,1.4
2013-08-06,2013,8,6,25,9.5,17.3,0
2013-08-07,2013,8,7,27.3,11.6,19.5,0
2013-08-08,2013,8,8,23.8,15.3,19.6,18.2
2013-08-09,2013,8,9,23.1,15.9,19.5,0
2013-08-10,2013,8,10,21.6,12.2,16.9,0
2013-08-11,2013,8,11,24.5,10.9,17.7,1.9
2013-08-12,2013,8,12,23.6,12.1,17.9,0.6
2013-08-13,2013,8,13,16.1,12.5,14.3,13.9
2013-08-14,2013,8,14,18,10.6,14.3,3
2013-08-15,2013,8,15,19.2,9.1,14.2,10.8
2013-08-16,2013,8,16,22.4,12.4,17.4,0
2013-08-17,2013,8,17,21.6,8.1,14.9,0
2013-08-18,2013,8,18,26.3,8.4,17.4,0
2013-08-19,2013,8,19,26.7,15.8,21.3,0
2013-08-20,2013,8,20,27.4,15.5,21.5,0
2013-08-21,2013,8,21,28.7,13.7,21.2,0
2013-08-22,2013,8,22,23.6,14.2,18.9,27
2013-08-23,2013,8,23,22.1,9.3,15.7,0
2013-08-24,2013,8,24,23,8.1,15.6,0
2013-08-25,2013,8,25,23.9,7.4,15.7,0
2013-08-26,2013,8,26,22.4,15.8,19.1,2.4
2013-08-27,2013,8,27,25.9,16,21,0
2013-08-28,2013,8,28,24.5,14.8,19.7,0
2013-08-29,2013,8,29,19.6,11.7,15.7,0
2013-08-30,2013,8,30,23.3,11.6,17.5,0.6
2013-08-31,2013,8,31,24.6,15,19.8,0
2013-09-01,2013,9,1,20.9,14.2,17.6,0
2013-09-02,2013,9,2,17.3,13.7,15.5,13.4
2013-09-03,2013,9,3,19.6,12.5,16.1,0.4
2013-09-04,2013,9,4,19,6.7,12.9,0
2013-09-05,2013,9,5,15.5,3.4,9.5,0
2013-09-06,2013,9,6,18.8,2.3,10.6,0
2013-09-07,2013,9,7,18.6,12.7,15.7,1.4
2013-09-08,2013,9,8,15.1,5.5,10.3,0
2013-09-09,2013,9,9,18.7,4.5,11.6,0
2013-09-10,2013,9,10,16,11.5,13.8,2.4
2013-09-11,2013,9,11,24.9,14.8,19.9,1.8
2013-09-12,2013,9,12,21.4,14.4,17.9,3.7
2013-09-13,2013,9,13,20.7,12,16.4,2.3
2013-09-14,2013,9,14,12.5,10.8,11.7,7.7
2013-09-15,2013,9,15,17.7,9.2,13.5,1
2013-09-16,2013,9,16,11.3,1.3,6.3,0.9
2013-09-17,2013,9,17,16.6,0.8,8.7,0
2013-09-18,2013,9,18,19.5,5.8,12.7,0
2013-09-19,2013,9,19,22.1,4.3,13.2,0
2013-09-20,2013,9,20,15.4,8.8,12.1,0
2013-09-21,2013,9,21,23.5,8.3,15.9,14.9
2013-09-22,2013,9,22,17.1,7,12.1,16.1
2013-09-23,2013,9,23,12.6,6,9.3,0
2013-09-24,2013,9,24,13.7,6.1,9.9,0
2013-09-25,2013,9,25,14.7,8.1,11.4,0
2013-09-26,2013,9,26,16.4,9.2,12.8,0
2013-09-27,2013,9,27,20.7,6.1,13.4,0
2013-09-28,2013,9,28,21.7,5.1,13.4,0
2013-09-29,2013,9,29,22.1,4,13.1,0
2013-09-30,2013,9,30,22,6.1,14.1,0
2013-10-01,2013,10,1,22.2,4.3,13.3,0
2013-10-02,2013,10,2,23.2,8.5,15.9,0
2013-10-03,2013,10,3,19.9,6.5,13.2,0
2013-10-04,2013,10,4,17.1,3.4,10.3,0
2013-10-05,2013,10,5,16.7,4.5,10.6,0
2013-10-06,2013,10,6,13.1,1.6,7.4,4
2013-10-07,2013,10,7,24.6,9,16.8,12.9
2013-10-08,2013,10,8,13.3,0.4,6.9,0
2013-10-09,2013,10,9,16.5,-0.7,7.9,0
2013-10-10,2013,10,10,19,0.8,9.9,0
2013-10-11,2013,10,11,17.7,3.5,10.6,0
2013-10-12,2013,10,12,12.9,7.5,10.2,0
2013-10-13,2013,10,13,14,5.4,9.7,0
2013-10-14,2013,10,14,13.5,5.6,9.6,3.2
2013-10-15,2013,10,15,16.3,4.9,10.6,0
2013-10-16,2013,10,16,15.6,9.5,12.6,1.5
2013-10-17,2013,10,17,15.6,7.6,11.6,5.3
2013-10-18,2013,10,18,14,7.6,10.8,4
2013-10-19,2013,10,19,12.7,4.5,8.6,2.1
2013-10-20,2013,10,20,10.2,2.9,6.6,8
2013-10-21,2013,10,21,9.9,0.8,5.4,0.8
2013-10-22,2013,10,22,10.5,-0.8,4.9,8.4
2013-10-23,2013,10,23,7.1,-1.1,3,0
2013-10-24,2013,10,24,5.1,0.1,2.6,0
2013-10-25,2013,10,25,7.3,1.6,4.5,0
2013-10-26,2013,10,26,5,-0.4,2.3,12.8
2013-10-27,2013,10,27,7.8,0.2,4,2.5
2013-10-28,2013,10,28,5.3,-1.5,1.9,6.2
2013-10-29,2013,10,29,2.7,-5,-1.2,0
2013-10-30,2013,10,30,5.2,-5.1,0.1,0
2013-10-31,2013,10,31,7,-5.7,0.7,29.8
2013-11-01,2013,11,1,18.9,6.6,12.8,22.4
2013-11-02,2013,11,2,7.4,-1.6,2.9,0
2013-11-03,2013,11,3,3.5,-5.7,-1.1,0
2013-11-04,2013,11,4,3.2,-5.3,-1.1,0
2013-11-05,2013,11,5,7,-4.8,1.1,0
2013-11-06,2013,11,6,11.7,2.4,7.1,5
2013-11-07,2013,11,7,12.3,0.9,6.6,4.2
2013-11-08,2013,11,8,4.9,0.4,2.7,0
2013-11-09,2013,11,9,4.6,-3.3,0.7,0
2013-11-10,2013,11,10,0.5,-0.9,-0.2,3
2013-11-11,2013,11,11,1.2,-2.6,-0.7,4.2
2013-11-12,2013,11,12,-2.5,-7.2,-4.9,0
2013-11-13,2013,11,13,-1.6,-7.1,-4.4,0
2013-11-14,2013,11,14,3,-1.7,0.7,0
2013-11-15,2013,11,15,5.8,-0.1,2.9,0
2013-11-16,2013,11,16,11,-1.2,4.9,0
2013-11-17,2013,11,17,7.2,-3.5,1.9,15
2013-11-18,2013,11,18,11.2,0.7,6,21.6
2013-11-19,2013,11,19,1.8,-1.9,-0.1,0.2
2013-11-20,2013,11,20,1.9,-7.2,-2.7,0
2013-11-21,2013,11,21,3.2,-8.5,-2.7,0
2013-11-22,2013,11,22,2.5,-4.3,-0.9,4.9
2013-11-23,2013,11,23,0.9,-8.1,-3.6,0.3
2013-11-24,2013,11,24,-6.5,-10.6,-8.6,0
2013-11-25,2013,11,25,-7.6,-10.9,-9.3,3.3
2013-11-26,2013,11,26,1.8,-7.7,-3,2.2
2013-11-27,2013,11,27,1.6,-1,0.3,31.2
2013-11-28,2013,11,28,-0.2,-11,-5.6,0
2013-11-29,2013,11,29,-7.1,-18.2,-12.7,0
2013-11-30,2013,11,30,-7.6,-22.8,-15.2,0.4
2013-12-01,2013,12,1,-2.2,-8.2,-5.2,0.4
2013-12-02,2013,12,2,-0.8,-2.6,-1.7,1.1
2013-12-03,2013,12,3,1.6,-5,-1.7,0.5
2013-12-04,2013,12,4,3,-11.7,-4.4,0
